Messung,Soll,Ist,Abweichung in X,Abweichung in Y
1,0.74,0.739986395838,-1.36041617528e-05,0.00201748732639
2,0.72,0.720264238576,0.000264238575769,0.00292157027409
3,0.7,0.699953844509,-4.61554913969e-05,0.00296204533578
4,0.68,0.679619828768,-0.000380171232072,0.00181394929851
5,0.66,0.659300453744,-0.0006995462555,0.00342383424273
6,0.64,0.63918354244,-0.000816457560217,0.00337099328887
7,0.62,0.620016354025,1.63540251684e-05,0.00114173839274
8,0.6,0.600136383105,0.000136383105414,-0.000591883251772
9,0.58,0.57979567927,-0.000204320729682,0.000936914045376
10,0.56,0.561025038885,0.00102503888512,0.00193936545928
1,0.74,0.739555863954,-0.000444136046466,0.0016986533224
2,0.72,0.719049684098,-0.000950315901543,0.00188709705896
3,0.7,0.699713793558,-0.000286206441518,0.00173927866406
4,0.68,0.680100445218,0.000100445218388,0.00196594472797
5,0.66,0.660500260192,0.000500260192254,0.00219136925048
6,0.64,0.64057586681,0.000575866809596,0.00411817183355
7,0.62,0.619961056064,-3.89439356865e-05,0.00226615228714
8,0.6,0.599766313739,-0.000233686260603,0.00332060957422
9,0.58,0.581757974347,0.00175797434689,0.000983799666653
10,0.56,0.560310312601,0.000310312600734,0.000969473246
1,0.74,0.738648722437,-0.0013512775631,0.00210819440155
2,0.72,0.719443999433,-0.000556000566909,0.00216262417241
3,0.7,0.700800196156,0.000800196155857,0.0024017381257
4,0.68,0.681323736012,0.00132373601171,0.00306071231599
5,0.66,0.660454888054,0.000454888053892,0.00221741840626
6,0.64,0.640930611071,0.00093061107129,0.00486563730391
7,0.62,0.620249076928,0.000249076928049,0.00211446827434
8,0.6,0.599965919463,-3.4080536683e-05,0.00256893433712
9,0.58,0.581466073672,0.00146607367221,0.00117187816746
10,0.56,0.560866514351,0.000866514350996,0.000874800597544
1,0.74,0.739181160625,-0.000818839375492,0.00198541579104
2,0.72,0.71925049005,-0.000749509949746,0.00161879947264
3,0.7,0.700123336475,0.000123336474845,0.00156979927806
4,0.68,0.680414402042,0.000414402042408,0.00257002964772
5,0.66,0.659862541769,-0.000137458231193,0.00263758387268
6,0.64,0.639827673104,-0.000172326896038,0.00237313690242
7,0.62,0.619367763215,-0.000632236785484,0.00270787939998
8,0.6,0.600482884313,0.000482884313218,0.00254377929981
9,0.58,0.581919318637,0.00191931863708,0.000462977450886
10,0.56,0.560916921616,0.000916921615527,0.000111766722983
1,0.74,0.738842634527,-0.00115736547346,0.00261165762058
2,0.72,0.720062273477,6.22734765039e-05,0.00212871644836
3,0.7,0.700289898785,0.000289898784572,0.00232520249524
4,0.68,0.680604227885,0.000604227885119,0.000707618373412
5,0.66,0.660471146751,0.000471146750933,0.00142805077068
6,0.64,0.640408173945,0.000408173945152,0.00212467716681
7,0.62,0.619624872768,-0.000375127232346,0.0026178897898
8,0.6,0.60012222983,0.00012222982998,0.00320946507704
9,0.58,0.581995495901,0.00199549590133,0.000517940748396
10,0.56,0.560487408248,0.000487408247798,0.00129249563244
1,0.74,0.738591119481,-0.001408880519,0.00162643144655
2,0.72,0.719035607595,-0.000964392404515,0.0014662661148
3,0.7,0.700205419052,0.00020541905248,0.00220187350162
4,0.68,0.680004277123,4.27712269957e-06,0.00278499497279
5,0.66,0.661032064101,0.00103206410147,0.00191196225307
6,0.64,0.640369560707,0.000369560707047,0.00246520317843
7,0.62,0.620445152039,0.000445152039488,0.0028214373093
8,0.6,0.599972621151,-2.73788492442e-05,0.00113310515216
9,0.58,0.58004232657,4.2326570013e-05,0.000331347265965
10,0.56,0.560872924022,0.000872924021787,0.00159154355619
1,0.74,0.739474140006,-0.000525859994153,0.00173096141446
2,0.72,0.719255186942,-0.000744813058436,0.00281688503345
3,0.7,0.700030505986,3.05059858278e-05,0.00195518920484
4,0.68,0.681064683289,0.0010646832895,0.00226612324715
5,0.66,0.660355310035,0.000355310034668,0.00195023615762
6,0.64,0.639330581959,-0.000669418040859,0.00227607435185
7,0.62,0.620087374109,8.73741094437e-05,0.00330810139256
8,0.6,0.599794359255,-0.000205640745271,0.00402158885737
9,0.58,0.580744636071,0.00074463607098,0.00153201523533
10,0.56,0.559830539789,-0.00016946021123,0.00216880887352
1,0.74,0.739144725358,-0.000855274642287,0.00154866047265
2,0.72,0.719059328126,-0.000940671873922,0.00206453025051
3,0.7,0.700509368761,0.000509368761456,0.00175053044458
4,0.68,0.680174073144,0.000174073144259,0.00307572719874
5,0.66,0.660807242465,0.000807242465209,0.00214582652974
6,0.64,0.639785715883,-0.00021428411689,0.000617684901824
7,0.62,0.620129223282,0.000129223281638,0.00451495594357
8,0.6,0.599307674902,-0.000692325097704,0.00440799200568
9,0.58,0.580234112045,0.00023411204453,0.00382155004116
10,0.56,0.560868141807,0.000868141807375,0.00187629785428
1,0.74,0.739832870733,-0.000167129266752,0.00200083296875
2,0.72,0.719456465328,-0.000543534671903,0.00139266323499
3,0.7,0.699779365457,-0.000220634542523,0.00170107718472
4,0.68,0.68042647111,0.000426471109519,0.00198045732904
5,0.66,0.660420068404,0.000420068403573,0.00234381638249
6,0.64,0.640473001431,0.000473001430999,0.000800361466426
7,0.62,0.620420682673,0.000420682672787,0.000536616670807
8,0.6,0.600236507744,0.000236507743632,0.00344961451132
9,0.58,0.579895878884,-0.000104121115917,0.00236131438566
10,0.56,0.561290416997,0.00129041699665,0.00150309783667
1,0.74,0.738876609465,-0.0011233905351,0.00240427601747
