Messung,Soll,Ist,Abweichung in X,Abweichung in Y
6,0.68,0.680290770546,0.000290770546128,-0.000511259731873
7,0.7,0.699846942987,-0.000153057012801,-0.00105936627749
8,0.72,0.720687150028,0.00068715002803,-0.00115092181897
9,0.74,0.740809098699,0.000809098698993,0.000346981872024
10,0.76,0.762067258356,0.00206725835555,-0.000220999580797
1,0.58,0.579628128568,-0.000371871431674,-0.00140665103684
2,0.6,0.59995567234,-4.43276601161e-05,-0.000943387192324
3,0.62,0.620219490198,0.000219490198377,-0.00127094415778
4,0.64,0.640656716132,0.000656716132045,-0.000263161739168
5,0.66,0.660433551673,0.000433551672945,-4.97166854158e-05
6,0.68,0.680035891468,3.58914682406e-05,-0.000975424696872
7,0.7,0.700292819091,0.000292819091089,-0.000596849404837
8,0.72,0.720575307298,0.00057530729808,-0.00121894959187
9,0.74,0.740466084331,0.000466084331101,0.000107359619627
10,0.76,0.760734062072,0.000734062072057,0.000220118756675
1,0.58,0.579828570244,-0.000171429755514,-0.00155966840146
2,0.6,0.600125716667,0.000125716667437,-0.00126279002234
3,0.62,0.620627722943,0.000627722943322,-0.00183120014102
4,0.64,0.640524182696,0.000524182696284,-0.000292726919108
5,0.66,0.660699601302,0.000699601301633,-0.000726667925387
6,0.68,0.680855875512,0.000855875512412,-0.000590060954187
7,0.7,0.700326372871,0.000326372870521,-9.52565465929e-05
8,0.72,0.719855760633,-0.000144239367192,-0.000115325163255
9,0.74,0.740178582172,0.00017858217192,-0.000474626354535
10,0.76,0.760901147291,0.000901147290751,-0.000241532804336
1,0.58,0.579747711385,-0.000252288614605,-0.00161862875441
2,0.6,0.600116862414,0.000116862414036,-0.00166963913604
3,0.62,0.619619339103,-0.000380660896925,-0.000240187858109
4,0.64,0.639668259651,-0.000331740349408,-0.00096773020369
5,0.66,0.660137033733,0.000137033733366,-0.000614517712586
6,0.68,0.680938832782,0.000938832782189,0.000111419048535
7,0.7,0.699968002346,-3.19976541808e-05,-0.00125398847718
8,0.72,0.720248998176,0.000248998176203,0.000163764352118
9,0.74,0.740761049122,0.000761049121635,0.000514436131408
10,0.76,0.760683931475,0.00068393147457,0.000369191680557
1,0.58,0.580229776573,0.00022977657263,-0.00162236057532
2,0.6,0.599575546404,-0.000424453596201,-0.00129517142531
3,0.62,0.61916857591,-0.000831424089804,-0.00169272656033
4,0.64,0.639937844531,-6.21554692148e-05,-0.000561098337007
5,0.66,0.65957841725,-0.00042158274952,-0.000875915227345
6,0.68,0.680046280625,4.62806253704e-05,-0.00114594735728
7,0.7,0.698477134035,-0.00152286596509,0.000718412253533
8,0.72,0.720021882019,2.18820191327e-05,0.000117081657519
9,0.74,0.739647680129,-0.000352319871303,-0.000184059400085
10,0.76,0.760688862214,0.000688862214178,-0.000907053638357
1,0.58,0.579336139254,-0.00066386074583,-0.000934937455284
2,0.6,0.599398765331,-0.000601234669485,-0.00133046129417
3,0.62,0.619400136845,-0.000599863155012,-0.000775675163514
4,0.64,0.640096335531,9.63355307053e-05,-0.00039517158888
5,0.66,0.659856036325,-0.00014396367526,-0.000459043753447
6,0.68,0.680532815318,0.000532815317645,-0.000467861967107
7,0.7,0.700590174647,0.000590174646874,-0.000565903040517
8,0.72,0.720798960649,0.000798960649304,-0.000553867410252
9,0.74,0.740550836765,0.000550836764853,-0.00137527334558
10,0.76,0.760689318797,0.000689318796582,0.000291926581137
1,0.58,0.579738476026,-0.000261523974356,-0.00157913691654
2,0.6,0.599676045631,-0.000323954369001,-0.000910734414487
3,0.62,0.619586759981,-0.000413240019214,-0.00104026160483
4,0.64,0.639516557394,-0.000483442605531,-0.00162122409457
5,0.66,0.660212802592,0.000212802592192,3.72033677704e-05
6,0.68,0.680118790793,0.000118790792779,-0.000393950433622
7,0.7,0.699744947514,-0.000255052486266,-0.000786630183861
8,0.72,0.720244766135,0.000244766134808,-0.000478910739751
9,0.74,0.739305797916,-0.000694202083889,-0.000820541263756
10,0.76,0.760159250581,0.000159250581283,-0.000227245290585
